Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temp_Diff,Power,Thermal_Efficiency,Wear_Torque_Interaction,Speed_Deviation,Type_H,Type_L,Type_M
-0.452429107106576,-0.4081528028729574,1.5184699503261223,-1.5435632162373938,-0.48626129327859174,0.2990578563181117,-1.5125258440013247,-0.31358766275753236,-0.8563692243281328,1.5226252490593615,2.9950108064592316,-1.2247448713915892,-0.6541860942818452
-0.452429107106576,-0.4081528028729574,-0.5565529316519758,0.42264306158271003,-0.40770788736624775,0.2990578563181117,0.3567940066859429,-0.31358766275753236,-0.2442181263364125,-0.560176629683867,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5024251407342256,-0.4081528028729574,0.8602637673330696,-0.991821658685834,-0.3762865250013101,0.398953589463793,-0.8837647893176235,-0.4123887502935384,-0.6319869411548874,0.8560276512948958,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.452429107106576,-0.3407519172673904,-1.1143547816460881,0.8239096488929353,-0.3448651626363725,0.398953589463793,0.4486254775277584,-0.40906877836988026,-0.05995717856500586,-1.1086565362493028,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.5024251407342256,-0.4081528028729574,1.4459557098268878,-1.4532782340925934,-0.2977331190889661,0.398953589463793,-1.3851391113720364,-0.4123887502935384,-0.7235867095458576,1.4414664288648567,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5024251407342256,-0.4081528028729574,-0.6681133016507983,0.8339413135756903,-0.2663117567240285,0.398953589463793,0.8408616284663213,-0.4123887502935384,0.028529117590195534,-0.671688777792431,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5524211743618752,-0.47555368847848606,0.7040792493347182,-0.7510617062996991,-0.23489039435909093,0.3989535894638498,-0.5744026163919684,-0.4157108689821604,-0.45717255118973377,0.6999106439429063,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.6103554596895817,0.11280928834095906,-0.530365083279075,-0.2034690319941533,0.2990578563181685,-0.5758938966876892,-0.3234645750994084,-0.36023034748511484,0.11946908956553196,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.6024172079894964,-0.542954574084053,-0.48403869115274123,0.8640363076239577,-0.15633698844674693,0.398953589463793,1.0399769811089128,-0.41903513651849317,0.15855196379985753,-0.47784655571713763,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.5524211743618752,-0.542954574084053,0.2355256953396638,-0.32973178962396227,-0.10920494489934052,0.2990578563181685,-0.19077076031753754,-0.3201701414226385,-0.21510008485871124,0.2422816521470154,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.6024172079894964,-0.6103554596895817,-0.5565529316519758,-0.07894017255507152,-0.06207290135193413,0.2990578563181685,-0.34911137013762916,-0.3234645750994084,-0.08415734912484486,-0.560176629683867,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5524211743618752,-0.542954574084053,-0.8912340416484432,1.074701265961826,-0.030651538986996525,0.2990578563181685,0.976018716320687,-0.3201701414226385,0.3748675234531566,-0.8881067244286032,2.9950108064592316,-1.2247448713915892,-0.6541860942818452
-0.6024172079894964,-0.6103554596895817,-1.0529965781467359,1.255271230251427,0.047901866925347474,0.2990578563181685,1.0701754070972787,-0.3234645750994084,0.5352467239615639,-1.0564056887669766,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.6103554596895817,-0.9860603561474424,0.5430230377757772,0.07932322929028507,0.2990578563181685,0.18323645121674104,-0.3234645750994084,0.28853942964320384,-0.9894983999018383,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.6103554596895817,-0.9525922451477956,1.0847329306445812,0.11074459165522267,0.2990578563181685,0.9347239876055994,-0.3234645750994084,0.5403768770773193,-0.9560447554692691,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.6103554596895817,-0.9525922451477956,0.9141946310377358,0.14216595402016027,0.2990578563181685,0.7065581023601659,-0.3234645750994084,0.505951780652285,-0.9467672492100746,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.6024172079894964,-0.542954574084053,-0.9302801711480311,0.8540046429412019,0.18929799756756668,0.398953589463793,0.6450624122707955,-0.41903513651849317,0.5325931964878974,-0.9271695110360471,2.9950108064592316,-1.2247448713915892,-0.6541860942818452
-0.6024172079894964,-0.6103554596895817,-0.3724783211539187,0.7536879961136456,0.26785140347991065,0.2990578563181685,0.9764798358858098,-0.3234645750994084,0.5741651269086736,-0.36619877155215264,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.6024172079894964,-0.6103554596895817,-0.2776520066549196,0.9141946310377358,0.31498344702731707,0.2990578563181685,1.2894426658412672,-0.3234645750994084,0.6970411391225938,-0.28139625941245694,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.652413241617146,-0.6777563452951486,1.6969665423242384,-1.4231832400443263,0.34640480939225465,0.2990578563181685,-1.218311939342738,-0.3267611410956694,-0.3398866368536713,1.7048676247083183,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.6024172079894964,-0.6103554596895817,-0.6736913201507394,0.6333080199205777,0.39353685293966106,0.2990578563181685,0.5578813812985335,-0.3234645750994084,0.6521434542681551,-0.6772643851978591,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.542954574084053,-0.6346451906511515,1.3957145358100058,0.42495821530459865,0.398953589463793,1.6522162198847476,-0.41903513651849317,1.0479082318739454,-0.6314084124368291,2.9950108064592316,-1.2247448713915892,-0.6541860942818452
-0.5524211743618752,-0.542954574084053,-0.7071594311503862,0.4126113968999543,0.5035116212169427,0.2990578563181685,0.22585567229973874,-0.3201701414226385,0.6578396932449595,-0.7011421240471076,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.5524211743618752,-0.6103554596895817,7.3753893752643025,-3.54989615278852,0.5506436647643491,0.19916212317254398,-4.592215875758368,-0.22456759521057917,-1.2938120734536458,7.368337100835033,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5524211743618752,-0.6103554596895817,-0.8689219676486788,1.496031182637562,0.5820650271292866,0.19916212317254398,1.5658004511694998,-0.22456759521057917,1.2899099374723368,-0.8724106443878461,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.6777563452951486,-0.23302785865539064,0.382516402851687,0.6134863894942243,0.1991621231724872,0.5495616070171382,-0.22783215571168108,0.751456142515916,-0.22961975018883507,2.9950108064592316,-1.2247448713915892,-0.6541860942818452
-0.652413241617146,-0.6777563452951486,0.1462773993406058,-0.49023842454805255,0.6920397954065682,0.2990578563181685,-0.49405007940537926,-0.3267611410956694,0.36106918059009013,0.14234990340008621,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.652413241617146,-0.6777563452951486,0.8491077303331874,-0.991821658685834,0.7234611577715059,0.2990578563181685,-0.8896710441730473,-0.3267611410956694,0.1134773771138415,0.8448764364840394,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.6103554596895817,-0.14935758115627376,0.07153479768626296,0.7548825201364434,0.2990578563181685,0.1541564854501673,-0.3234645750994084,0.7198260950298109,-0.15315728908760837,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.6103554596895817,-0.3445882286542131,0.24207309729310825,0.7863038825013811,0.2990578563181685,0.260743782375966,-0.3234645750994084,0.8436573771342506,-0.34830354827759535,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.6103554596895817,-0.14377956265633265,0.03140813895523986,0.8177252448663187,0.2990578563181685,0.09877308236234113,-0.3234645750994084,0.7547818969495783,-0.14758168168218017,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.6777563452951486,0.6817671753349537,-1.0520116467823681,0.8491466072312562,0.1991621231724872,-1.0760418369199634,-0.22783215571168108,0.16428358314297725,0.6888727888069553,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.6024172079894964,-0.6103554596895817,-0.8968120601483844,1.445872859223784,0.8962786507786626,0.2990578563181685,1.4712709403189772,-0.3234645750994084,1.6491975574067905,-0.9002886814149872,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.6103554596895817,-0.8131417826492675,1.265302894934183,0.9277000131436003,0.2990578563181685,1.3053267632016197,-0.3234645750994084,1.5813380148135578,-0.8166545703335641,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.6777563452951486,0.29688389883901617,-0.17925681938262783,0.9591213755085378,0.1991621231724872,0.08312445031184064,-0.22783215571168108,0.7575415655221915,0.30368793343775713,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.6024172079894964,-0.6777563452951486,1.6188742833250624,-1.7141015158442399,1.0062534190559442,0.1991621231724872,-1.774137614300151,-0.22783215571168108,-0.13298225464030994,1.614310258433131,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5524211743618752,-0.6777563452951486,1.5240479688260635,-1.4131515753615709,1.0376747814208818,0.09926639002686265,-1.2790031229567844,-0.12890317032777965,0.0679074652994072,1.5318135592525917,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.5024251407342256,-0.6103554596895817,-0.0879993776569214,-0.13913016065160544,1.0848068249682883,0.09926639002686265,-0.11570638174801402,-0.1256706153217065,0.8907132643339378,-0.09182560762789815,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5024251407342256,-0.6103554596895817,-0.8075637641493264,0.5129280437275106,1.1162281873332258,0.09926639002686265,0.28474162187159524,-0.1256706153217065,1.32967746921102,-0.811078962928136,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5524211743618752,-0.7451572309007156,0.7821715083338939,-1.1322649642444131,1.1476495496981634,-0.0006293431188186668,-1.1557272221953085,-0.03317680667845101,0.31135976591673636,0.7893557945554418,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.6024172079894964,-0.7451572309007156,-0.40594643215356546,0.4126113968999543,1.1947815932455699,0.09926639002680586,0.4594961259992042,-0.1321378182797225,1.344360321231975,-0.4026120908789436,2.9950108064592316,-1.2247448713915892,-0.6541860942818452
-0.6024172079894964,-0.7451572309007156,-0.0656873036571569,-0.7610933709824549,1.273334999157914,0.09926639002680586,-1.029409894514927,-0.1321378182797225,0.64000798862192,-0.06952317800618536,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5524211743618752,-0.6777563452951486,-0.7183154681502684,2.5794509683751707,1.3047563615228515,0.09926639002686265,3.205257104169492,-0.12890317032777965,2.9132319047625983,-0.7218692444412848,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5524211743618752,-0.6777563452951486,2.1487860408194694,-1.7441965098925065,1.336177723887789,0.09926639002686265,-1.617327528994088,-0.12890317032777965,0.016676694874484848,2.1570411505765072,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.5524211743618752,-0.6103554596895817,-0.48403869115274123,0.5530547024585329,1.3833097674351955,0.19916212317254398,0.5983617924837196,-0.22456759521057917,1.628676944943769,-0.4876937334133003,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5524211743618752,-0.6103554596895817,-0.9470142266478545,0.4427063909482209,1.414731129800133,0.19916212317254398,0.08010264550208789,-0.22456759521057917,1.583814640455646,-0.9504691480638409,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5024251407342256,-0.6103554596895817,0.29688389883901617,-0.5002700892308083,1.4461524921650706,0.09926639002686265,-0.41668991406481115,-0.1256706153217065,0.9500815190114379,0.29289130334664765,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5524211743618752,-0.6777563452951486,0.3470860653384863,-0.7711250356652106,1.4775738545300083,0.09926639002686265,-0.8098875483519326,-0.12890317032777965,0.7818832575472927,0.3430717699955014,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.7451572309007156,-0.8912340416484432,0.6734346786516008,1.5089952168949459,0.09926639002680586,0.4348409458469097,-0.1321378182797225,1.844072615072864,-0.894713074009559,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.7451572309007156,-0.4338365246532711,0.793814654844668,1.5404165792598834,0.09926639002680586,0.9825528786690462,-0.1321378182797225,1.9645781427436413,-0.4375132667644466,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.7451572309007156,-0.46730463565291785,0.13172478578279617,1.5718379416248212,0.09926639002680586,0.012200336773860456,-0.1321378182797225,1.5127708648940132,-0.4709669111970157,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.7451572309007156,-0.7852516901495619,1.1549545834238708,-1.6959837443286894,0.09926639002680586,1.1802554394525324,-0.1321378182797225,-1.526544123077362,-0.7887765333064232,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.7451572309007156,-0.7629396161497974,-0.20935181343089515,-1.6645623819637516,0.09926639002680586,-0.6702271864466703,-0.1321378182797225,-1.4997258054101719,-0.7664741036847104,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.8125581165062443,-0.5230848206523291,0.9944479484997806,-1.633141019598814,-0.0006293431188186668,1.1909004336687032,-0.03638150264996698,-1.4559249119115156,-0.5198004507012752,2.9950108064592316,-1.2247448713915892,-0.6541860942818452
-0.5524211743618752,-0.7451572309007156,-0.49519472815262344,0.7536879961136456,-1.55458761368647,-0.0006293431188186668,0.873954315554938,-0.03317680667845101,-1.3752930570783675,-0.49884494822415676,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5524211743618752,-0.7451572309007156,-0.47846067265280007,0.08156646236901802,-1.5231662513215325,-0.0006293431188186668,-0.06718090580959411,-0.03317680667845101,-1.3677570390531544,-0.4821181260078721,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5024251407342256,-0.6777563452951486,-0.3892123766537421,0.011344809589729025,-1.491744888956595,-0.0006293431188186668,-0.10402141574666746,-0.029974184943747866,-1.3421062734743774,-0.39290840752102096,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5524211743618752,-0.7451572309007156,-0.651379246150975,0.7637196607964014,-1.4603235265916572,-0.0006293431188186668,0.7574186092879408,-0.03317680667845101,-1.2739283075843044,-0.6549619555761463,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5024251407342256,-0.6777563452951486,1.4794238208265345,-1.32286659321677,-1.4289021642267197,-0.0006293431188186668,-1.1400393459264977,-0.029974184943747866,-1.3653511741436968,1.4871544455865977,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.5024251407342256,-0.6777563452951486,-0.5732869871517992,0.3925480675344427,-1.3817701206793134,-0.0006293431188186668,0.30151852519846495,-0.029974184943747866,-1.2159045068267955,-0.5700240334822745,2.9950108064592316,-1.2247448713915892,-0.6541860942818452
-0.5024251407342256,-0.6777563452951486,0.029139010841842203,-0.8212833590789884,-1.3032167147669693,-0.0006293431188186668,-1.0662602155065772,-0.029974184943747866,-1.2452702108687055,0.02526214788609403,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5024251407342256,-0.6777563452951486,-0.6681133016507983,0.5229597084102664,-1.2717953524020318,-0.0006293431188186668,0.40928314867352017,-0.029974184943747866,-1.0947621325623376,-0.6620653995893628,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.5524211743618752,-0.7451572309007156,-0.2888080436548019,-0.04884517850680491,-1.2246633088546253,-0.0006293431188186668,-0.12073945274607631,-0.03317680667845101,-1.1072867822380437,-0.28246293342841394,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.5524211743618752,-0.7451572309007156,1.194944877329537,-1.4231832400443263,-1.177531265307219,-0.0006293431188186668,-1.4461246266233958,-0.03317680667845101,-1.2253156842667328,1.1905640956205876,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5524211743618752,-0.7451572309007156,1.6244523018250037,-1.5134682221891271,-1.1461099029422812,-0.0006293431188186668,-1.4128062852795067,-0.03317680667845101,-1.2182042306373064,1.619885865838559,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5524211743618752,-0.7451572309007156,1.0499163963310678,-1.2927715991685031,-1.1146885405773437,-0.0006293431188186668,-1.2916691944158425,-0.03317680667845101,-1.1717851900312992,1.0573104765514056,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.452429107106576,-0.6777563452951486,-0.49519472815262344,0.3022630853896422,-1.0675564970299374,-0.10052507626449998,0.23378300439804997,0.06895480044024047,-0.9180018224498283,-0.49884494822415676,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5024251407342256,-0.7451572309007156,0.46422445383724986,-0.811251694396233,-1.0361351346649996,-0.10052507626449998,-0.8069932872516828,0.06578420492286394,-1.0525179751815656,0.46015952550949357,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.5024251407342256,-0.6777563452951486,-1.0474185596467946,1.2251762362031606,-1.004713772300062,-0.0006293431188186668,1.0355620065492097,-0.029974184943747866,-0.7139278695417112,-1.0416678657503118,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.5024251407342256,-0.6777563452951486,0.20205758434001705,-0.4701750951825417,-0.9575817287526557,-0.0006293431188186668,-0.428708455921781,-0.029974184943747866,-0.9395484655360009,0.20878731689751992,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.5524211743618752,-0.7451572309007156,1.1782108218297138,-1.0118849880513456,-0.9104496852052493,-0.0006293431188186668,-0.7497752169579365,-0.03317680667845101,-0.9976076466598255,1.1857054283411383,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.5524211743618752,-0.8125581165062443,-0.05453126665727466,-0.7309983769341876,-0.8633176416578429,-0.1005250762644432,-0.9780490238037182,0.06261155591099883,-0.9133669944624906,-0.05837196319532897,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.8125581165062443,-0.0879993776569214,0.4427063909482209,-0.8318962792929053,-0.0006293431188186668,0.7509433132670442,-0.03638150264996698,-0.6625555776515264,-0.09182560762789815,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.7451572309007156,1.7471687088237084,-1.5034365575063715,-0.8004749169279677,0.09926639002680586,-1.340891255229239,-0.1321378182797225,-1.0223739030807135,1.7425492287579796,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.8125581165062443,2.5225132803155246,-1.9347981388648636,-0.7690535545630302,-0.0006293431188186668,-1.839910924185143,-0.03638150264996698,-1.0944437092654975,2.517558658112499,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.8125581165062443,0.09049721434119457,0.06150313300350718,-0.7376321921980925,-0.0006293431188186668,0.31060356173687625,-0.03638150264996698,-0.6503139709063447,0.08659382934580423,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.8125581165062443,-0.5453968946520936,0.05147146832075141,-0.7062108298331549,-0.0006293431188186668,-0.15762901795603612,-0.03638150264996698,-0.6238140765359944,-0.5392528370078794,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.6024172079894964,-0.8799590021118113,-0.49519472815262344,0.3423897441206646,-0.6590787862857486,-0.10052507626449998,0.29068712094532867,0.05943685140908483,-0.513108910334625,-0.49884494822415676,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.8799590021118113,0.291305880339075,-0.8915050118582778,-0.6276574239208109,-0.10052507626449998,-1.028889908622339,0.05943685140908483,-0.7783201362360199,0.2873156959412194,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.8799590021118113,-0.5230848206523291,0.8540046429412019,-0.5962360615558733,-0.10052507626449998,0.9924227995736257,0.05943685140908483,-0.32538068666429404,-0.5267229852512978,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
-0.6024172079894964,-0.8125581165062443,-0.23302785865539064,0.6834663433343559,-0.5648146991909357,-0.0006293431188186668,0.9901760680754651,-0.03638150264996698,-0.33436729970844487,-0.22663904134592147,-0.3338886116348349,-1.2247448713915892,1.528617023108362
-0.5524211743618752,-0.8125581165062443,0.45864643533730876,-0.7309983769341876,-0.5176826556435293,-0.1005250762644432,-0.6828932579057284,0.06261155591099883,-0.6588406391883932,0.4623496125715993,2.9950108064592316,-1.2247448713915892,-0.6541860942818452
-0.5524211743618752,-0.8799590021118113,0.18532352884019368,-0.5905550713756088,-0.43912924973118533,-0.20042080941012452,-0.6241740962616827,0.15846197769235626,-0.5613677299890412,0.18137915523808362,-0.3338886116348349,0.8164965809277261,-0.6541860942818452
